GENE_001	0
GENE_002	0
GENE_003	0
GENE_004	0
GENE_005	0
GENE_006	0
GENE_007	4
GENE_008	3
GENE_009	3
GENE_010	3
GENE_011	1
GENE_012	5
GENE_013	2
GENE_014	2
GENE_015	2
GENE_016	9
GENE_017	2
GENE_018	15
GENE_019	21
GENE_020	18
GENE_021	15
GENE_022	12
GENE_023	4
GENE_024	26
GENE_025	6
GENE_026	21
GENE_027	11
GENE_028	14
GENE_029	28
GENE_030	9
GENE_031	13
GENE_032	15
GENE_033	21
GENE_034	30
GENE_035	12
GENE_036	15
GENE_037	18
GENE_038	9
GENE_039	12
GENE_040	27
GENE_041	38
GENE_042	15
GENE_043	33
GENE_044	27
GENE_045	42
GENE_046	16
GENE_047	28
GENE_048	33
GENE_049	27
GENE_050	22
GENE_051	24
GENE_052	19
GENE_053	24
GENE_054	13
GENE_055	13
GENE_056	22
GENE_057	39
GENE_058	41
GENE_059	48
GENE_060	18
GENE_061	21
GENE_062	46
GENE_063	14
GENE_064	36
GENE_065	22
GENE_066	20
GENE_067	71
GENE_068	55
GENE_069	41
GENE_070	22
GENE_071	41
GENE_072	40
GENE_073	20
GENE_074	27
GENE_075	43
GENE_076	23
GENE_077	25
GENE_078	51
GENE_079	17
GENE_080	35
GENE_081	43
GENE_082	29
GENE_083	91
GENE_084	52
GENE_085	55
GENE_086	45
GENE_087	35
GENE_088	47
GENE_089	39
GENE_090	48
GENE_091	54
GENE_092	86
GENE_093	49
GENE_094	36
GENE_095	71
GENE_096	70
GENE_097	33
GENE_098	43
GENE_099	34
GENE_100	43
GENE_101	50
GENE_102	100
GENE_103	56
GENE_104	121
GENE_105	44
GENE_106	55
GENE_107	44
GENE_108	45
GENE_109	130
GENE_110	61
GENE_111	165
GENE_112	73
GENE_113	43
GENE_114	54
GENE_115	98
GENE_116	64
GENE_117	118
GENE_118	64
GENE_119	92
GENE_120	71
GENE_121	105
GENE_122	58
GENE_123	98
GENE_124	89
GENE_125	66
GENE_126	102
GENE_127	59
GENE_128	100
GENE_129	105
GENE_130	43
GENE_131	107
GENE_132	65
GENE_133	115
GENE_134	38
GENE_135	53
GENE_136	84
GENE_137	115
GENE_138	134
GENE_139	96
GENE_140	157
GENE_141	145
GENE_142	133
GENE_143	140
GENE_144	103
GENE_145	105
GENE_146	124
GENE_147	107
GENE_148	87
GENE_149	71
GENE_150	129
GENE_151	99
GENE_152	75
GENE_153	99
GENE_154	213
GENE_155	177
GENE_156	114
GENE_157	178
GENE_158	116
GENE_159	113
GENE_160	123
GENE_161	130
GENE_162	147
GENE_163	134
GENE_164	140
GENE_165	131
GENE_166	133
GENE_167	141
GENE_168	102
GENE_169	124
GENE_170	202
GENE_171	199
GENE_172	129
GENE_173	166
GENE_174	172
GENE_175	96
GENE_176	125
GENE_177	136
GENE_178	129
GENE_179	203
GENE_180	140
GENE_181	135
GENE_182	292
GENE_183	257
GENE_184	112
GENE_185	118
GENE_186	194
GENE_187	251
GENE_188	222
GENE_189	170
GENE_190	325
GENE_191	162
GENE_192	174
GENE_193	131
GENE_194	217
GENE_195	207
GENE_196	178
GENE_197	227
GENE_198	231
GENE_199	222
GENE_200	257
GENE_201	210
GENE_202	231
GENE_203	208
GENE_204	213
GENE_205	275
GENE_206	385
GENE_207	194
GENE_208	221
GENE_209	219
GENE_210	295
GENE_211	215
GENE_212	221
GENE_213	155
GENE_214	249
GENE_215	240
GENE_216	285
GENE_217	213
GENE_218	288
GENE_219	178
GENE_220	259
GENE_221	262
GENE_222	170
GENE_223	343
GENE_224	359
GENE_225	327
GENE_226	252
GENE_227	321
GENE_228	294
GENE_229	201
GENE_230	263
GENE_231	365
GENE_232	187
GENE_233	287
GENE_234	176
GENE_235	279
GENE_236	277
GENE_237	445
GENE_238	362
GENE_239	188
GENE_240	379
GENE_241	284
GENE_242	324
GENE_243	278
GENE_244	308
GENE_245	410
GENE_246	244
GENE_247	570
GENE_248	466
GENE_249	236
GENE_250	300
GENE_251	396
GENE_252	357
GENE_253	300
GENE_254	551
GENE_255	423
GENE_256	494
GENE_257	521
GENE_258	320
GENE_259	300
GENE_260	409
GENE_261	330
GENE_262	323
GENE_263	410
GENE_264	320
GENE_265	391
GENE_266	540
GENE_267	480
GENE_268	471
GENE_269	255
GENE_270	443
GENE_271	407
GENE_272	758
GENE_273	358
GENE_274	318
GENE_275	458
GENE_276	406
GENE_277	431
GENE_278	479
GENE_279	478
GENE_280	439
GENE_281	470
GENE_282	423
GENE_283	393
GENE_284	385
GENE_285	498
GENE_286	413
GENE_287	304
GENE_288	592
GENE_289	585
GENE_290	349
GENE_291	374
GENE_292	491
GENE_293	353
GENE_294	754
GENE_295	390
GENE_296	735
GENE_297	460
GENE_298	545
GENE_299	711
GENE_300	624
GENE_301	534
GENE_302	868
GENE_303	628
GENE_304	619
GENE_305	495
GENE_306	541
GENE_307	530
