GENE_001	0
GENE_002	0
GENE_003	0
GENE_004	0
GENE_005	0
GENE_006	0
GENE_007	1
GENE_008	0
GENE_009	0
GENE_010	5
GENE_011	10
GENE_012	2
GENE_013	10
GENE_014	9
GENE_015	8
GENE_016	8
GENE_017	20
GENE_018	3
GENE_019	4
GENE_020	4
GENE_021	9
GENE_022	7
GENE_023	6
GENE_024	5
GENE_025	19
GENE_026	8
GENE_027	7
GENE_028	2
GENE_029	3
GENE_030	18
GENE_031	24
GENE_032	11
GENE_033	22
GENE_034	10
GENE_035	10
GENE_036	17
GENE_037	12
GENE_038	17
GENE_039	24
GENE_040	22
GENE_041	18
GENE_042	14
GENE_043	8
GENE_044	17
GENE_045	10
GENE_046	15
GENE_047	15
GENE_048	40
GENE_049	41
GENE_050	23
GENE_051	23
GENE_052	28
GENE_053	36
GENE_054	24
GENE_055	28
GENE_056	35
GENE_057	37
GENE_058	13
GENE_059	25
GENE_060	12
GENE_061	20
GENE_062	36
GENE_063	35
GENE_064	27
GENE_065	40
GENE_066	24
GENE_067	54
GENE_068	36
GENE_069	45
GENE_070	38
GENE_071	26
GENE_072	102
GENE_073	25
GENE_074	17
GENE_075	24
GENE_076	20
GENE_077	40
GENE_078	32
GENE_079	24
GENE_080	34
GENE_081	62
GENE_082	45
GENE_083	37
GENE_084	61
GENE_085	75
GENE_086	51
GENE_087	43
GENE_088	93
GENE_089	49
GENE_090	64
GENE_091	50
GENE_092	33
GENE_093	16
GENE_094	88
GENE_095	75
GENE_096	58
GENE_097	31
GENE_098	68
GENE_099	46
GENE_100	61
GENE_101	57
GENE_102	33
GENE_103	73
GENE_104	74
GENE_105	29
GENE_106	91
GENE_107	123
GENE_108	41
GENE_109	60
GENE_110	86
GENE_111	76
GENE_112	63
GENE_113	49
GENE_114	53
GENE_115	26
GENE_116	97
GENE_117	80
GENE_118	56
GENE_119	67
GENE_120	123
GENE_121	63
GENE_122	87
GENE_123	96
GENE_124	102
GENE_125	167
GENE_126	63
GENE_127	31
GENE_128	32
GENE_129	137
GENE_130	102
GENE_131	91
GENE_132	99
GENE_133	89
GENE_134	51
GENE_135	119
GENE_136	107
GENE_137	102
GENE_138	154
GENE_139	155
GENE_140	83
GENE_141	78
GENE_142	217
GENE_143	100
GENE_144	89
GENE_145	89
GENE_146	55
GENE_147	170
GENE_148	173
GENE_149	182
GENE_150	114
GENE_151	84
GENE_152	94
GENE_153	77
GENE_154	146
GENE_155	192
GENE_156	99
GENE_157	104
GENE_158	212
GENE_159	86
GENE_160	151
GENE_161	201
GENE_162	108
GENE_163	203
GENE_164	196
GENE_165	91
GENE_166	71
GENE_167	139
GENE_168	63
GENE_169	148
GENE_170	121
GENE_171	231
GENE_172	149
GENE_173	166
GENE_174	203
GENE_175	181
GENE_176	149
GENE_177	160
GENE_178	163
GENE_179	204
GENE_180	159
GENE_181	151
GENE_182	275
GENE_183	205
GENE_184	164
GENE_185	130
GENE_186	200
GENE_187	191
GENE_188	172
GENE_189	195
GENE_190	155
GENE_191	175
GENE_192	230
GENE_193	140
GENE_194	187
GENE_195	216
GENE_196	206
GENE_197	236
GENE_198	144
GENE_199	255
GENE_200	211
GENE_201	209
GENE_202	172
GENE_203	191
GENE_204	263
GENE_205	229
GENE_206	398
GENE_207	285
GENE_208	424
GENE_209	264
GENE_210	190
GENE_211	189
GENE_212	176
GENE_213	342
GENE_214	424
GENE_215	260
GENE_216	126
GENE_217	249
GENE_218	243
GENE_219	384
GENE_220	269
GENE_221	161
GENE_222	232
GENE_223	250
GENE_224	216
GENE_225	280
GENE_226	225
GENE_227	266
GENE_228	456
GENE_229	252
GENE_230	280
GENE_231	300
GENE_232	256
GENE_233	257
GENE_234	263
GENE_235	336
GENE_236	234
GENE_237	192
GENE_238	318
GENE_239	266
GENE_240	166
GENE_241	300
GENE_242	157
GENE_243	256
GENE_244	349
GENE_245	421
GENE_246	203
GENE_247	471
GENE_248	283
GENE_249	375
GENE_250	378
GENE_251	554
GENE_252	327
GENE_253	394
GENE_254	313
GENE_255	324
GENE_256	324
GENE_257	382
GENE_258	274
GENE_259	352
GENE_260	388
GENE_261	317
GENE_262	294
GENE_263	492
GENE_264	378
GENE_265	372
GENE_266	519
GENE_267	503
GENE_268	324
GENE_269	539
GENE_270	507
GENE_271	326
GENE_272	234
GENE_273	222
GENE_274	465
GENE_275	375
GENE_276	594
GENE_277	340
GENE_278	231
GENE_279	268
GENE_280	405
GENE_281	368
GENE_282	389
GENE_283	713
GENE_284	452
GENE_285	309
GENE_286	563
GENE_287	530
GENE_288	281
GENE_289	421
GENE_290	330
GENE_291	431
GENE_292	437
GENE_293	523
GENE_294	469
GENE_295	251
GENE_296	467
GENE_297	353
GENE_298	525
GENE_299	543
GENE_300	459
GENE_301	417
GENE_302	541
GENE_303	621
GENE_304	808
GENE_305	587
GENE_306	584
GENE_307	413
