GENE_001	0
GENE_002	1
GENE_003	6
GENE_004	0
GENE_005	1
GENE_006	0
GENE_007	1
GENE_008	4
GENE_009	4
GENE_010	1
GENE_011	3
GENE_012	5
GENE_013	1
GENE_014	5
GENE_015	3
GENE_016	5
GENE_017	6
GENE_018	17
GENE_019	5
GENE_020	17
GENE_021	15
GENE_022	33
GENE_023	5
GENE_024	11
GENE_025	33
GENE_026	13
GENE_027	1
GENE_028	7
GENE_029	14
GENE_030	1
GENE_031	20
GENE_032	18
GENE_033	9
GENE_034	19
GENE_035	20
GENE_036	40
GENE_037	16
GENE_038	23
GENE_039	17
GENE_040	16
GENE_041	33
GENE_042	22
GENE_043	11
GENE_044	12
GENE_045	89
GENE_046	36
GENE_047	4
GENE_048	16
GENE_049	24
GENE_050	21
GENE_051	18
GENE_052	25
GENE_053	31
GENE_054	35
GENE_055	25
GENE_056	34
GENE_057	47
GENE_058	8
GENE_059	78
GENE_060	15
GENE_061	92
GENE_062	66
GENE_063	11
GENE_064	38
GENE_065	84
GENE_066	27
GENE_067	19
GENE_068	34
GENE_069	34
GENE_070	31
GENE_071	39
GENE_072	26
GENE_073	31
GENE_074	25
GENE_075	46
GENE_076	36
GENE_077	52
GENE_078	56
GENE_079	41
GENE_080	26
GENE_081	79
GENE_082	68
GENE_083	24
GENE_084	65
GENE_085	100
GENE_086	75
GENE_087	15
GENE_088	48
GENE_089	38
GENE_090	30
GENE_091	69
GENE_092	55
GENE_093	42
GENE_094	76
GENE_095	65
GENE_096	65
GENE_097	69
GENE_098	24
GENE_099	42
GENE_100	64
GENE_101	103
GENE_102	66
GENE_103	31
GENE_104	83
GENE_105	134
GENE_106	62
GENE_107	53
GENE_108	73
GENE_109	69
GENE_110	66
GENE_111	102
GENE_112	170
GENE_113	69
GENE_114	67
GENE_115	64
GENE_116	81
GENE_117	66
GENE_118	92
GENE_119	115
GENE_120	98
GENE_121	174
GENE_122	240
GENE_123	24
GENE_124	106
GENE_125	130
GENE_126	106
GENE_127	32
GENE_128	149
GENE_129	109
GENE_130	174
GENE_131	120
GENE_132	83
GENE_133	96
GENE_134	135
GENE_135	101
GENE_136	162
GENE_137	86
GENE_138	85
GENE_139	104
GENE_140	169
GENE_141	194
GENE_142	264
GENE_143	39
GENE_144	104
GENE_145	332
GENE_146	151
GENE_147	91
GENE_148	121
GENE_149	127
GENE_150	102
GENE_151	59
GENE_152	113
GENE_153	115
GENE_154	124
GENE_155	131
GENE_156	172
GENE_157	130
GENE_158	137
GENE_159	126
GENE_160	138
GENE_161	322
GENE_162	310
GENE_163	107
GENE_164	171
GENE_165	262
GENE_166	217
GENE_167	86
GENE_168	116
GENE_169	226
GENE_170	216
GENE_171	137
GENE_172	160
GENE_173	139
GENE_174	152
GENE_175	233
GENE_176	216
GENE_177	138
GENE_178	159
GENE_179	106
GENE_180	176
GENE_181	375
GENE_182	268
GENE_183	58
GENE_184	213
GENE_185	326
GENE_186	197
GENE_187	63
GENE_188	222
GENE_189	189
GENE_190	205
GENE_191	313
GENE_192	164
GENE_193	247
GENE_194	229
GENE_195	208
GENE_196	261
GENE_197	258
GENE_198	250
GENE_199	288
GENE_200	247
GENE_201	483
GENE_202	477
GENE_203	79
GENE_204	136
GENE_205	353
GENE_206	291
GENE_207	139
GENE_208	291
GENE_209	146
GENE_210	248
GENE_211	444
GENE_212	200
GENE_213	337
GENE_214	191
GENE_215	321
GENE_216	202
GENE_217	229
GENE_218	217
GENE_219	217
GENE_220	209
GENE_221	587
GENE_222	549
GENE_223	117
GENE_224	443
GENE_225	615
GENE_226	348
GENE_227	146
GENE_228	217
GENE_229	159
GENE_230	211
GENE_231	230
GENE_232	233
GENE_233	251
GENE_234	584
GENE_235	267
GENE_236	123
GENE_237	268
GENE_238	314
GENE_239	352
GENE_240	322
GENE_241	601
GENE_242	676
GENE_243	190
GENE_244	253
GENE_245	611
GENE_246	366
GENE_247	264
GENE_248	198
GENE_249	311
GENE_250	252
GENE_251	401
GENE_252	298
GENE_253	400
GENE_254	457
GENE_255	359
GENE_256	341
GENE_257	476
GENE_258	314
GENE_259	390
GENE_260	277
GENE_261	740
GENE_262	323
GENE_263	233
GENE_264	366
GENE_265	842
GENE_266	400
GENE_267	220
GENE_268	364
GENE_269	461
GENE_270	503
GENE_271	356
GENE_272	587
GENE_273	306
GENE_274	285
GENE_275	455
GENE_276	253
GENE_277	325
GENE_278	492
GENE_279	388
GENE_280	452
GENE_281	1181
GENE_282	981
GENE_283	153
GENE_284	301
GENE_285	955
GENE_286	413
GENE_287	200
GENE_288	415
GENE_289	411
GENE_290	682
GENE_291	649
GENE_292	233
GENE_293	470
GENE_294	309
GENE_295	688
GENE_296	699
GENE_297	381
GENE_298	280
GENE_299	538
GENE_300	600
GENE_301	1231
GENE_302	1223
GENE_303	303
GENE_304	674
GENE_305	1320
GENE_306	375
GENE_307	258
GENE_308	706
GENE_309	543
GENE_310	592
GENE_311	672
GENE_312	502
GENE_313	673
GENE_314	652
GENE_315	648
GENE_316	414
GENE_317	528
GENE_318	680
GENE_319	752
GENE_320	579
GENE_321	1220
GENE_322	1305
GENE_323	204
GENE_324	795
GENE_325	1026
GENE_326	677
GENE_327	238
GENE_328	876
GENE_329	1147
GENE_330	912
GENE_331	880
GENE_332	581
GENE_333	683
GENE_334	685
GENE_335	695
GENE_336	626
GENE_337	795
GENE_338	855
GENE_339	560
GENE_340	726
GENE_341	1411
GENE_342	1669
GENE_343	562
GENE_344	614
GENE_345	1786
GENE_346	751
GENE_347	269
GENE_348	820
GENE_349	732
GENE_350	883
GENE_351	354
GENE_352	761
GENE_353	628
GENE_354	794
GENE_355	823
GENE_356	1021
GENE_357	791
GENE_358	741
GENE_359	862
GENE_360	619
GENE_361	1648
GENE_362	2020
GENE_363	573
GENE_364	1001
GENE_365	2293
GENE_366	790
GENE_367	262
GENE_368	1143
GENE_369	870
GENE_370	1265
GENE_371	792
GENE_372	955
GENE_373	1035
GENE_374	936
GENE_375	1293
GENE_376	940
GENE_377	1039
GENE_378	1071
GENE_379	1453
GENE_380	1481
GENE_381	2905
GENE_382	1914
GENE_383	550
GENE_384	760
GENE_385	1600
GENE_386	899
GENE_387	860
GENE_388	1408
GENE_389	1729
GENE_390	1127
GENE_391	1895
GENE_392	1183
GENE_393	1736
GENE_394	835
GENE_395	1616
GENE_396	1509
GENE_397	1552
GENE_398	1415
GENE_399	1188
GENE_400	758
GENE_401	1999
GENE_402	2526
GENE_403	748
GENE_404	1300
GENE_405	2756
GENE_406	1947
GENE_407	569
GENE_408	1645
GENE_409	1280
GENE_410	1731
GENE_411	1525
GENE_412	2289
GENE_413	1883
GENE_414	1183
GENE_415	1179
GENE_416	931
GENE_417	1427
GENE_418	1839
GENE_419	1485
GENE_420	1312
GENE_421	3913
GENE_422	3904
GENE_423	968
GENE_424	2117
GENE_425	2525
GENE_426	1446
GENE_427	682
GENE_428	1156
GENE_429	2030
GENE_430	964
GENE_431	1774
GENE_432	2421
GENE_433	2516
GENE_434	2136
GENE_435	2562
GENE_436	2460
GENE_437	1633
GENE_438	2580
GENE_439	1616
GENE_440	1995
GENE_441	4203
GENE_442	3753
GENE_443	1244
GENE_444	1659
GENE_445	4358
GENE_446	2154
GENE_447	1375
GENE_448	1731
GENE_449	2898
GENE_450	1628
GENE_451	2581
GENE_452	2039
GENE_453	2122
GENE_454	1846
GENE_455	3180
GENE_456	2457
GENE_457	2257
GENE_458	2210
GENE_459	2395
GENE_460	2201
GENE_461	6666
GENE_462	5236
GENE_463	1376
GENE_464	3777
GENE_465	6169
GENE_466	2286
GENE_467	1867
GENE_468	2492
GENE_469	4203
GENE_470	2921
GENE_471	3022
GENE_472	3518
GENE_473	4036
GENE_474	3675
GENE_475	4196
GENE_476	5707
GENE_477	3378
GENE_478	2777
GENE_479	3696
GENE_480	2392
GENE_481	8975
GENE_482	11529
GENE_483	2225
GENE_484	4385
GENE_485	8525
GENE_486	2832
GENE_487	3919
GENE_488	5686
GENE_489	6007
GENE_490	5882
GENE_491	4874
GENE_492	7851
GENE_493	5552
GENE_494	7556
GENE_495	9860
GENE_496	15681
GENE_497	9043
GENE_498	14930
GENE_499	17836
GENE_500	19467
