GENE_001	2
GENE_002	2
GENE_003	0.5
GENE_004	1
GENE_005	2
GENE_006	1
GENE_007	0.5
GENE_008	1
GENE_009	1
GENE_010	1
GENE_011	1
GENE_012	1
GENE_013	1
GENE_014	1
GENE_015	1
GENE_016	1
GENE_017	1
GENE_018	1
GENE_019	1
GENE_020	1
GENE_021	2
GENE_022	2
GENE_023	0.5
GENE_024	1
GENE_025	2
GENE_026	1
GENE_027	0.5
GENE_028	1
GENE_029	1
GENE_030	1
GENE_031	1
GENE_032	1
GENE_033	1
GENE_034	1
GENE_035	1
GENE_036	1
GENE_037	1
GENE_038	1
GENE_039	1
GENE_040	1
GENE_041	2
GENE_042	2
GENE_043	0.5
GENE_044	1
GENE_045	2
GENE_046	1
GENE_047	0.5
GENE_048	1
GENE_049	1
GENE_050	1
GENE_051	1
GENE_052	1
GENE_053	1
GENE_054	1
GENE_055	1
GENE_056	1
GENE_057	1
GENE_058	1
GENE_059	1
GENE_060	1
GENE_061	2
GENE_062	2
GENE_063	0.5
GENE_064	1
GENE_065	2
GENE_066	1
GENE_067	0.5
GENE_068	1
GENE_069	1
GENE_070	1
GENE_071	1
GENE_072	1
GENE_073	1
GENE_074	1
GENE_075	1
GENE_076	1
GENE_077	1
GENE_078	1
GENE_079	1
GENE_080	1
GENE_081	2
GENE_082	2
GENE_083	0.5
GENE_084	1
GENE_085	2
GENE_086	1
GENE_087	0.5
GENE_088	1
GENE_089	1
GENE_090	1
GENE_091	1
GENE_092	1
GENE_093	1
GENE_094	1
GENE_095	1
GENE_096	1
GENE_097	1
GENE_098	1
GENE_099	1
GENE_100	1
GENE_101	2
GENE_102	2
GENE_103	0.5
GENE_104	1
GENE_105	2
GENE_106	1
GENE_107	0.5
GENE_108	1
GENE_109	1
GENE_110	1
GENE_111	1
GENE_112	1
GENE_113	1
GENE_114	1
GENE_115	1
GENE_116	1
GENE_117	1
GENE_118	1
GENE_119	1
GENE_120	1
GENE_121	2
GENE_122	2
GENE_123	0.5
GENE_124	1
GENE_125	2
GENE_126	1
GENE_127	0.5
GENE_128	1
GENE_129	1
GENE_130	1
GENE_131	1
GENE_132	1
GENE_133	1
GENE_134	1
GENE_135	1
GENE_136	1
GENE_137	1
GENE_138	1
GENE_139	1
GENE_140	1
GENE_141	2
GENE_142	2
GENE_143	0.5
GENE_144	1
GENE_145	2
GENE_146	1
GENE_147	0.5
GENE_148	1
GENE_149	1
GENE_150	1
GENE_151	1
GENE_152	1
GENE_153	1
GENE_154	1
GENE_155	1
GENE_156	1
GENE_157	1
GENE_158	1
GENE_159	1
GENE_160	1
GENE_161	2
GENE_162	2
GENE_163	0.5
GENE_164	1
GENE_165	2
GENE_166	1
GENE_167	0.5
GENE_168	1
GENE_169	1
GENE_170	1
GENE_171	1
GENE_172	1
GENE_173	1
GENE_174	1
GENE_175	1
GENE_176	1
GENE_177	1
GENE_178	1
GENE_179	1
GENE_180	1
GENE_181	2
GENE_182	2
GENE_183	0.5
GENE_184	1
GENE_185	2
GENE_186	1
GENE_187	0.5
GENE_188	1
GENE_189	1
GENE_190	1
GENE_191	1
GENE_192	1
GENE_193	1
GENE_194	1
GENE_195	1
GENE_196	1
GENE_197	1
GENE_198	1
GENE_199	1
GENE_200	1
GENE_201	2
GENE_202	2
GENE_203	0.5
GENE_204	1
GENE_205	2
GENE_206	1
GENE_207	0.5
GENE_208	1
GENE_209	1
GENE_210	1
GENE_211	1
GENE_212	1
GENE_213	1
GENE_214	1
GENE_215	1
GENE_216	1
GENE_217	1
GENE_218	1
GENE_219	1
GENE_220	1
GENE_221	2
GENE_222	2
GENE_223	0.5
GENE_224	1
GENE_225	2
GENE_226	1
GENE_227	0.5
GENE_228	1
GENE_229	1
GENE_230	1
GENE_231	1
GENE_232	1
GENE_233	1
GENE_234	1
GENE_235	1
GENE_236	1
GENE_237	1
GENE_238	1
GENE_239	1
GENE_240	1
GENE_241	2
GENE_242	2
GENE_243	0.5
GENE_244	1
GENE_245	2
GENE_246	1
GENE_247	0.5
GENE_248	1
GENE_249	1
GENE_250	1
GENE_251	1
GENE_252	1
GENE_253	1
GENE_254	1
GENE_255	1
GENE_256	1
GENE_257	1
GENE_258	1
GENE_259	1
GENE_260	1
GENE_261	2
GENE_262	2
GENE_263	0.5
GENE_264	1
GENE_265	2
GENE_266	1
GENE_267	0.5
GENE_268	1
GENE_269	1
GENE_270	1
GENE_271	1
GENE_272	1
GENE_273	1
GENE_274	1
GENE_275	1
GENE_276	1
GENE_277	1
GENE_278	1
GENE_279	1
GENE_280	1
GENE_281	2
GENE_282	2
GENE_283	0.5
GENE_284	1
GENE_285	2
GENE_286	1
GENE_287	0.5
GENE_288	1
GENE_289	1
GENE_290	1
GENE_291	1
GENE_292	1
GENE_293	1
GENE_294	1
GENE_295	1
GENE_296	1
GENE_297	1
GENE_298	1
GENE_299	1
GENE_300	1
GENE_301	2
GENE_302	2
GENE_303	0.5
GENE_304	1
GENE_305	2
GENE_306	1
GENE_307	0.5
GENE_308	1
GENE_309	1
GENE_310	1
GENE_311	1
GENE_312	1
GENE_313	1
GENE_314	1
GENE_315	1
GENE_316	1
GENE_317	1
GENE_318	1
GENE_319	1
GENE_320	1
GENE_321	2
